price,bed,bath,acre_lot,city,house_size
400000.0,6,5.0,0.25,Charlotte,1933.0
495000.0,4,4.0,0.22,Charlotte,4126.0
425000.0,3,2.0,0.35,Charlotte,1528.0
279900.0,3,3.0,0.41,Charlotte,1916.0
360550.0,3,2.0,0.5,Charlotte,1541.0
230000.0,2,1.0,0.25,Charlotte,1008.0
239900.0,3,2.0,0.19,Charlotte,1140.0
400000.0,4,3.0,0.3,Charlotte,1983.0
285000.0,3,2.0,0.26,Charlotte,1176.0
359900.0,3,3.0,0.34,Charlotte,1607.0
589265.0,3,4.0,0.03,Charlotte,2162.0
418664.0,3,4.0,0.03,Charlotte,1540.0
614230.0,3,4.0,0.03,Charlotte,2203.0
240000.0,3,2.0,0.46,Charlotte,1114.0
586875.0,4,3.0,0.15,Charlotte,2356.0
400000.0,3,3.0,0.15,Charlotte,2365.0
280000.0,3,2.0,0.27,Charlotte,1260.0
329900.0,3,3.0,0.05,Charlotte,2460.0
260000.0,3,1.0,0.23,Charlotte,1026.0
275000.0,3,3.0,0.05,Charlotte,1445.0
135000.0,2,2.0,0.02,Charlotte,954.0
235000.0,2,3.0,0.04,Charlotte,1264.0
245000.0,3,2.0,0.24,Charlotte,1216.0
340000.0,3,3.0,0.29,Charlotte,1935.0
219900.0,3,2.0,0.03,Charlotte,1332.0
774900.0,4,3.0,0.54,Charlotte,3165.0
342500.0,3,2.0,0.25,Charlotte,1690.0
865000.0,3,4.0,0.06,Charlotte,2417.0
360000.0,3,3.0,0.37,Charlotte,2199.0
280000.0,3,3.0,0.19,Charlotte,1618.0
750000.0,3,3.0,0.16,Charlotte,2663.0
185000.0,2,3.0,0.03,Charlotte,1112.0
535000.0,3,2.0,0.5,Charlotte,2285.0
270000.0,4,3.0,0.1,Charlotte,2038.0
150000.0,2,3.0,0.02,Charlotte,1096.0
394500.0,3,2.0,0.34,Charlotte,1271.0
635000.0,3,2.0,0.16,Charlotte,1907.0
357000.0,4,3.0,0.26,Charlotte,1969.0
480000.0,3,3.0,0.34,Charlotte,1966.0
445000.0,2,2.0,0.97,Charlotte,1935.0
195000.0,3,1.0,0.2,Charlotte,1042.0
489900.0,4,3.0,0.32,Charlotte,2093.0
390610.0,3,4.0,0.02,Charlotte,1593.0
256900.0,3,2.0,0.15,Charlotte,1140.0
249900.0,3,2.0,0.14,Charlotte,1417.0
500000.0,4,2.0,0.24,Charlotte,1559.0
486000.0,3,3.0,0.2,Charlotte,2124.0
325000.0,5,3.0,0.14,Charlotte,2495.0
249900.0,3,2.0,0.93,Charlotte,1541.0
310000.0,3,2.0,0.11,Charlotte,1583.0
272000.0,3,2.0,0.15,Charlotte,1289.0
469500.0,3,2.0,0.25,Charlotte,1652.0
397000.0,4,3.0,0.23,Charlotte,2555.0
189900.0,2,1.0,0.59,Charlotte,1056.0
595000.0,4,2.0,0.76,Charlotte,3424.0
280000.0,3,2.0,0.22,Charlotte,1251.0
406000.0,3,3.0,0.06,Charlotte,1700.0
300000.0,3,2.0,0.21,Charlotte,1350.0
180000.0,4,2.0,0.24,Charlotte,1208.0
218000.0,2,2.0,5.59,Charlotte,1121.0
342000.0,3,2.0,0.34,Charlotte,1889.0
287500.0,2,2.0,0.16,Charlotte,1314.0
287500.0,2,2.0,0.16,Charlotte,1314.0
2250000.0,5,6.0,0.44,Charlotte,5373.0
485000.0,3,2.0,0.26,Charlotte,1353.0
299900.0,3,4.0,0.02,Charlotte,1985.0
269900.0,3,3.0,0.14,Charlotte,1454.0
280000.0,2,1.0,0.19,Charlotte,945.0
350000.0,4,2.0,0.22,Charlotte,1286.0
275000.0,3,2.0,0.25,Charlotte,1266.0
456000.0,3,2.0,0.27,Charlotte,1514.0
363000.0,3,1.0,0.36,Charlotte,1243.0
175000.0,2,1.0,0.21,Charlotte,720.0
260000.0,3,2.0,0.14,Charlotte,1009.0
175000.0,3,2.0,0.03,Charlotte,1235.0
155000.0,3,1.0,0.22,Charlotte,1077.0
249900.0,3,2.0,0.24,Charlotte,934.0
299900.0,3,2.0,0.9,Charlotte,1551.0
375000.0,4,2.0,0.28,Charlotte,1638.0
616465.0,3,4.0,0.03,Charlotte,2196.0
725000.0,4,4.0,0.14,Charlotte,2312.0
585000.0,3,3.0,0.06,Charlotte,1756.0
600000.0,4,3.0,0.28,Charlotte,2494.0
290000.0,4,3.0,0.19,Charlotte,1556.0
438000.0,4,3.0,0.33,Charlotte,2861.0
285000.0,4,2.0,0.27,Charlotte,1559.0
625000.0,4,3.0,0.34,Charlotte,2056.0
369000.0,3,3.0,0.14,Charlotte,1648.0
195000.0,3,2.0,0.25,Charlotte,1216.0
393000.0,3,4.0,0.03,Charlotte,1782.0
228000.0,2,1.0,0.36,Charlotte,1104.0
330000.0,3,3.0,0.21,Charlotte,1853.0
584000.0,4,3.0,0.21,Charlotte,2201.0
199000.0,3,1.0,0.25,Charlotte,1000.0
375000.0,2,1.0,0.17,Charlotte,875.0
362000.0,3,3.0,0.11,Charlotte,2117.0
310000.0,4,3.0,0.31,Charlotte,1481.0
315000.0,3,2.0,0.29,Charlotte,1110.0
270000.0,3,3.0,0.1,Charlotte,1501.0
275000.0,3,1.0,0.49,Charlotte,1671.0
350000.0,3,3.0,0.2,Charlotte,2516.0
299900.0,3,3.0,0.05,Charlotte,1570.0
498000.0,5,5.0,0.25,Charlotte,3693.0
339900.0,3,3.0,0.31,Charlotte,1724.0
300000.0,3,3.0,0.14,Charlotte,1566.0
339900.0,3,3.0,0.26,Charlotte,1770.0
374900.0,4,3.0,0.23,Charlotte,2355.0
399000.0,3,2.0,0.23,Charlotte,1581.0
510000.0,3,2.0,0.17,Charlotte,1567.0
400000.0,3,3.0,0.07,Charlotte,2051.0
625000.0,4,3.0,0.18,Charlotte,2460.0
219000.0,4,2.0,0.44,Charlotte,1809.0
339000.0,4,3.0,0.13,Charlotte,1779.0
285000.0,3,3.0,0.22,Charlotte,1890.0
409900.0,4,3.0,0.38,Charlotte,1943.0
408888.0,3,2.0,0.23,Charlotte,1183.0
285000.0,3,3.0,0.29,Charlotte,1372.0
249700.0,3,3.0,0.03,Charlotte,1546.0
319900.0,3,3.0,0.24,Charlotte,1800.0
190000.0,3,2.0,0.04,Charlotte,1374.0
280000.0,4,3.0,0.08,Charlotte,1555.0
110000.0,3,1.0,0.23,Charlotte,1000.0
300000.0,3,2.0,0.38,Charlotte,1456.0
305000.0,3,2.0,0.33,Charlotte,1191.0
300000.0,3,2.0,0.67,Charlotte,1204.0
139900.0,4,2.0,0.25,Charlotte,1770.0
595640.0,3,4.0,0.03,Charlotte,2207.0
260000.0,3,2.0,0.29,Charlotte,1348.0
349900.0,4,3.0,0.27,Charlotte,1748.0
298990.0,3,2.0,0.19,Charlotte,1909.0
464000.0,3,3.0,0.21,Charlotte,1829.0
565000.0,3,3.0,0.13,Charlotte,1736.0
405000.0,2,1.0,0.28,Charlotte,846.0
215000.0,3,2.0,0.27,Charlotte,1406.0
940000.0,4,4.0,0.2,Charlotte,2850.0
749900.0,5,5.0,0.8,Charlotte,5039.0
419000.0,3,2.0,0.64,Charlotte,1632.0
350000.0,3,3.0,0.18,Charlotte,2570.0
335000.0,4,3.0,0.3,Charlotte,1998.0
450000.0,3,3.0,0.28,Charlotte,1708.0
387000.0,3,3.0,0.26,Charlotte,2633.0
290000.0,3,3.0,0.11,Charlotte,1724.0
595000.0,4,3.0,0.71,Charlotte,3271.0
406000.0,4,3.0,0.15,Charlotte,2357.0
325000.0,3,3.0,0.25,Charlotte,1845.0
435000.0,3,3.0,0.19,Charlotte,2699.0
199995.0,4,2.0,0.19,Charlotte,1450.0
215000.0,2,3.0,0.03,Charlotte,1336.0
335000.0,3,2.0,0.24,Charlotte,1595.0
431000.0,4,3.0,0.39,Charlotte,2367.0
270000.0,3,3.0,0.13,Charlotte,1604.0
744800.0,4,3.0,0.14,Charlotte,2553.0
578800.0,4,3.0,0.32,Charlotte,3024.0
399900.0,2,3.0,0.02,Charlotte,1361.0
320000.0,2,1.0,0.24,Charlotte,856.0
309900.0,3,3.0,0.23,Charlotte,1732.0
214900.0,3,1.0,0.13,Charlotte,913.0
175000.0,2,1.0,0.22,Charlotte,1127.0
446593.0,3,4.0,0.04,Charlotte,2081.0
330000.0,4,3.0,0.14,Charlotte,2112.0
733415.0,4,3.0,0.44,Charlotte,2587.0
2150000.0,4,4.0,0.48,Charlotte,4879.0
310000.0,4,3.0,0.11,Charlotte,2020.0
559000.0,4,2.0,0.26,Charlotte,1645.0
479000.0,4,4.0,0.27,Charlotte,2637.0
380000.0,3,3.0,0.31,Charlotte,1868.0
307000.0,4,3.0,0.34,Charlotte,1993.0
198000.0,2,3.0,0.02,Charlotte,1104.0
357000.0,4,3.0,0.31,Charlotte,2062.0
255000.0,3,2.0,0.52,Charlotte,1249.0
520000.0,4,4.0,0.59,Charlotte,2843.0
180000.0,3,2.0,0.17,Charlotte,1247.0
312000.0,3,3.0,0.61,Charlotte,2347.0
230000.0,3,3.0,0.15,Charlotte,1344.0
602790.0,3,4.0,0.03,Charlotte,2196.0
330000.0,3,3.0,0.15,Charlotte,1890.0
549500.0,4,3.0,0.25,Charlotte,2339.0
175000.0,3,3.0,0.45,Charlotte,1665.0
399900.0,3,2.0,0.4,Charlotte,1762.0
287000.0,3,2.0,0.17,Charlotte,1492.0
295000.0,3,3.0,0.1,Charlotte,1583.0
649000.0,8,4.0,0.42,Charlotte,2800.0
195000.0,3,1.0,0.29,Charlotte,985.0
375000.0,5,3.0,0.89,Charlotte,1953.0
1395000.0,4,4.0,0.28,Charlotte,4405.0
350000.0,3,3.0,0.09,Charlotte,2190.0
218000.0,3,3.0,0.02,Charlotte,1817.0
569000.0,3,4.0,0.12,Charlotte,3146.0
450000.0,4,4.0,0.19,Charlotte,3211.0
375000.0,3,2.0,0.41,Charlotte,1180.0
360000.0,3,2.0,0.34,Charlotte,1739.0
235000.0,3,2.0,0.1,Charlotte,1032.0
232000.0,3,2.0,0.2,Charlotte,1222.0
389900.0,3,2.0,0.21,Charlotte,1236.0
312000.0,3,3.0,0.15,Charlotte,1623.0
235000.0,3,3.0,0.12,Charlotte,1307.0
1429999.0,5,4.0,0.1,Charlotte,5422.0
280000.0,3,2.0,0.06,Charlotte,1569.0
300000.0,3,2.0,0.49,Charlotte,1285.0
218500.0,3,1.0,0.23,Charlotte,1071.0
325000.0,4,3.0,0.21,Charlotte,2116.0
450000.0,3,3.0,0.66,Charlotte,2619.0
549900.0,3,3.0,0.17,Charlotte,2448.0
350000.0,4,3.0,0.22,Charlotte,2341.0
300000.0,3,3.0,0.25,Charlotte,1800.0
265000.0,3,2.0,0.6,Charlotte,1496.0
439900.0,3,2.0,0.45,Charlotte,1858.0
387000.0,3,3.0,0.2,Charlotte,2578.0
274999.0,3,3.0,0.45,Charlotte,1659.0
420000.0,4,3.0,0.35,Charlotte,2691.0
945000.0,4,4.0,0.61,Charlotte,3341.0
865000.0,4,4.0,0.25,Charlotte,2665.0
339900.0,4,3.0,0.34,Charlotte,2192.0
250000.0,3,2.0,1.2,Charlotte,1855.0
350000.0,3,2.0,0.3,Charlotte,1534.0
300000.0,3,2.0,0.31,Charlotte,1778.0
435000.0,3,3.0,0.08,Charlotte,2109.0
529000.0,3,3.0,0.34,Charlotte,2406.0
185000.0,2,2.0,0.01,Charlotte,1027.0
549000.0,4,3.0,0.3,Charlotte,2185.0
325000.0,4,2.0,0.36,Charlotte,1958.0
189000.0,2,1.0,0.37,Charlotte,952.0
310000.0,3,2.0,0.07,Charlotte,1375.0
345000.0,3,3.0,0.83,Charlotte,1604.0
269900.0,2,3.0,0.04,Charlotte,1298.0
409900.0,5,3.0,0.19,Charlotte,2742.0
320000.0,3,3.0,0.15,Charlotte,1689.0
430000.0,3,3.0,0.56,Charlotte,2515.0
285000.0,3,2.0,0.28,Charlotte,1580.0
299990.0,3,1.0,0.51,Charlotte,1352.0
135000.0,3,3.0,0.02,Charlotte,1250.0
324900.0,3,2.0,0.27,Charlotte,1379.0
285000.0,4,3.0,0.21,Charlotte,2112.0
199000.0,2,2.0,0.2,Charlotte,891.0
379000.0,3,3.0,0.17,Charlotte,1330.0
524900.0,3,3.0,0.35,Charlotte,2145.0
675000.0,3,4.0,0.04,Charlotte,2409.0
625000.0,4,4.0,0.49,Charlotte,3580.0
299000.0,3,4.0,0.03,Charlotte,2003.0
369900.0,5,3.0,0.36,Charlotte,2572.0
239900.0,2,3.0,0.3,Charlotte,1508.0
524900.0,3,3.0,0.38,Charlotte,2281.0
200000.0,2,1.0,0.27,Charlotte,956.0
250000.0,2,3.0,0.03,Charlotte,1463.0
426000.0,4,3.0,0.27,Charlotte,1846.0
255000.0,3,2.0,0.21,Charlotte,1353.0
424900.0,6,4.0,0.3,Charlotte,2170.0
424000.0,4,2.0,0.64,Charlotte,2159.0
269900.0,3,3.0,0.27,Charlotte,2099.0
242000.0,3,2.0,0.37,Charlotte,1232.0
262500.0,3,2.0,0.06,Charlotte,1486.0
275000.0,3,1.0,0.27,Charlotte,870.0
234000.0,3,2.0,0.15,Charlotte,1060.0
675000.0,3,3.0,0.2,Charlotte,2334.0
279000.0,3,3.0,0.12,Charlotte,1577.0
249900.0,3,2.0,0.27,Charlotte,1103.0
135000.0,2,1.0,0.24,Charlotte,1134.0
250000.0,3,2.0,0.23,Charlotte,1066.0
342000.0,4,3.0,0.33,Charlotte,1660.0
1900000.0,24,24.0,1.73,Charlotte,10860.0
299995.0,3,2.0,0.48,Charlotte,1617.0
332500.0,2,1.0,0.31,Charlotte,848.0
250000.0,4,2.0,0.26,Charlotte,1219.0
309900.0,3,1.0,0.19,Charlotte,1063.0
775000.0,3,1.0,0.36,Charlotte,1235.0
300000.0,2,2.0,0.22,Charlotte,1031.0
354900.0,4,3.0,0.38,Charlotte,2090.0
284000.0,2,3.0,0.05,Charlotte,1474.0
370000.0,4,3.0,0.49,Charlotte,2051.0
399950.0,2,2.0,0.23,Charlotte,954.0
525000.0,3,2.0,0.29,Charlotte,1515.0
255000.0,2,1.0,0.28,Charlotte,870.0
205000.0,3,1.0,0.26,Charlotte,900.0
299000.0,3,2.0,0.46,Charlotte,1257.0
400000.0,3,2.0,0.17,Charlotte,1482.0
269800.0,3,2.0,0.11,Charlotte,1280.0
290000.0,3,2.0,0.69,Charlotte,1592.0
266000.0,2,3.0,0.04,Charlotte,1631.0
437000.0,4,3.0,0.37,Charlotte,1782.0
350000.0,3,1.0,0.27,Charlotte,1828.0
444800.0,4,3.0,0.32,Charlotte,2661.0
259900.0,3,2.0,0.28,Charlotte,1024.0
230000.0,3,2.0,0.16,Charlotte,1200.0
324900.0,3,2.0,0.41,Charlotte,1417.0
299900.0,3,3.0,0.11,Charlotte,2337.0
280000.0,3,2.0,0.17,Charlotte,1200.0
375000.0,3,2.0,0.37,Charlotte,2116.0
310000.0,4,2.0,0.08,Charlotte,1792.0
300000.0,3,1.0,0.25,Charlotte,1110.0
330000.0,3,3.0,0.04,Charlotte,1675.0
410000.0,3,2.0,0.25,Charlotte,1422.0
319000.0,3,2.0,0.25,Charlotte,1335.0
210000.0,3,1.0,0.6,Charlotte,1222.0
399999.0,4,3.0,0.47,Charlotte,2559.0
714640.0,4,3.0,0.41,Charlotte,2540.0
289900.0,3,3.0,0.03,Charlotte,1375.0
754370.0,4,3.0,0.43,Charlotte,2644.0
1750000.0,5,5.0,0.35,Charlotte,4341.0
325000.0,3,2.0,0.18,Charlotte,1560.0
319900.0,3,3.0,0.36,Charlotte,2042.0
450000.0,3,1.0,0.17,Charlotte,1273.0
354900.0,3,3.0,0.14,Charlotte,2318.0
370000.0,2,2.0,0.09,Charlotte,1806.0
350000.0,3,3.0,0.05,Charlotte,1784.0
550000.0,4,3.0,0.36,Charlotte,2054.0
350000.0,4,3.0,0.18,Charlotte,2420.0
410000.0,3,3.0,0.34,Charlotte,1711.0
350000.0,5,3.0,0.46,Charlotte,3018.0
283900.0,3,3.0,0.12,Charlotte,1489.0
342000.0,3,3.0,0.14,Charlotte,1805.0
385000.0,3,3.0,0.4,Charlotte,1790.0
344000.0,3,2.0,0.24,Charlotte,1566.0
775000.0,4,3.0,0.17,Charlotte,2600.0
382000.0,3,2.0,0.39,Charlotte,1796.0
250000.0,2,1.0,0.3,Charlotte,1096.0
489000.0,4,2.0,0.28,Charlotte,1812.0
180000.0,2,2.0,0.67,Charlotte,1040.0
250000.0,4,3.0,0.16,Charlotte,1440.0
315000.0,3,2.0,0.27,Charlotte,1577.0
329900.0,3,3.0,0.2,Charlotte,1410.0
910900.0,5,3.0,0.2,Charlotte,2835.0
1219000.0,4,4.0,0.2,Charlotte,3395.0
540000.0,4,4.0,0.73,Charlotte,3736.0
500000.0,3,2.0,0.24,Charlotte,1711.0
399900.0,3,3.0,0.03,Charlotte,1973.0
269900.0,3,3.0,0.03,Charlotte,1464.0
499999.0,3,2.0,0.36,Charlotte,1447.0
395000.0,4,4.0,0.05,Charlotte,2110.0
250000.0,3,2.0,0.19,Charlotte,1092.0
599900.0,3,2.0,0.17,Charlotte,1490.0
299888.0,3,3.0,0.04,Charlotte,1429.0
215000.0,2,3.0,0.03,Charlotte,1322.0
1200000.0,4,5.0,0.17,Charlotte,3228.0
265000.0,3,2.0,0.2,Charlotte,1179.0
399900.0,3,2.0,0.16,Charlotte,1319.0
619900.0,5,3.0,0.17,Charlotte,2873.0
440000.0,4,3.0,0.13,Charlotte,2311.0
340000.0,3,3.0,0.28,Charlotte,2379.0
224000.0,2,3.0,0.03,Charlotte,1411.0
269900.0,3,2.0,0.16,Charlotte,1202.0
418000.0,2,1.0,0.21,Charlotte,800.0
170000.0,2,1.0,0.21,Charlotte,992.0
281000.0,3,1.0,0.19,Charlotte,990.0
289900.0,4,3.0,0.14,Charlotte,2152.0
1150000.0,3,3.0,0.48,Charlotte,2532.0
320000.0,3,3.0,0.24,Charlotte,1867.0
188000.0,3,1.0,0.39,Charlotte,1190.0
315000.0,3,2.0,0.28,Charlotte,1366.0
240000.0,3,2.0,0.18,Charlotte,1058.0
307000.0,3,2.0,0.34,Charlotte,1703.0
572000.0,3,2.0,0.11,Charlotte,1345.0
550000.0,4,3.0,0.44,Charlotte,2421.0
375000.0,2,2.0,0.21,Charlotte,1025.0
338500.0,3,3.0,0.18,Charlotte,1501.0
355000.0,4,3.0,0.5,Charlotte,2049.0
210000.0,2,3.0,0.03,Charlotte,1096.0
375000.0,3,2.0,1.13,Charlotte,2008.0
269000.0,3,3.0,0.28,Charlotte,1500.0
750500.0,4,3.0,0.17,Charlotte,2600.0
295000.0,3,2.0,0.47,Charlotte,2405.0
220000.0,2,3.0,0.23,Charlotte,1404.0
565000.0,3,4.0,0.04,Charlotte,1895.0
672500.0,4,3.0,0.32,Charlotte,2609.0
675000.0,4,4.0,0.12,Charlotte,2477.0
799000.0,4,4.0,0.09,Charlotte,2702.0
296000.0,3,3.0,0.14,Charlotte,1467.0
400000.0,3,3.0,0.06,Charlotte,1839.0
159900.0,3,1.0,0.19,Charlotte,1250.0
300000.0,3,3.0,0.12,Charlotte,2034.0
395000.0,3,3.0,0.3,Charlotte,1870.0
325000.0,4,3.0,0.15,Charlotte,2275.0
398500.0,3,3.0,0.36,Charlotte,3263.0
379900.0,4,3.0,0.2,Charlotte,2172.0
239800.0,2,2.0,0.13,Charlotte,976.0
295000.0,3,3.0,0.04,Charlotte,1619.0
309900.0,4,3.0,0.14,Charlotte,1601.0
415000.0,3,2.0,0.34,Charlotte,1816.0
1377000.0,3,2.0,0.93,Charlotte,2155.0
508550.0,3,3.0,0.15,Charlotte,2281.0
898000.0,3,3.0,0.91,Charlotte,2787.0
425000.0,3,3.0,0.43,Charlotte,2165.0
250000.0,3,2.0,0.16,Charlotte,1588.0
367000.0,4,3.0,0.57,Charlotte,1950.0
220000.0,3,3.0,0.19,Charlotte,1939.0
2150000.0,4,5.0,0.82,Charlotte,4482.0
324900.0,2,2.0,0.36,Charlotte,1105.0
345000.0,3,2.0,0.52,Charlotte,1310.0
205000.0,3,2.0,0.24,Charlotte,960.0
319900.0,3,4.0,0.13,Charlotte,1912.0
375000.0,3,3.0,0.21,Charlotte,2236.0
345000.0,3,3.0,0.04,Charlotte,2060.0
289900.0,4,2.0,0.29,Charlotte,1414.0
255000.0,3,2.0,0.44,Charlotte,1089.0
199000.0,3,1.0,0.31,Charlotte,1000.0
359900.0,3,3.0,0.47,Charlotte,2006.0
305000.0,3,2.0,0.21,Charlotte,1290.0
360000.0,3,3.0,0.05,Charlotte,1819.0
289900.0,3,2.0,0.21,Charlotte,1300.0
249900.0,3,2.0,0.24,Charlotte,1027.0
349900.0,2,1.0,0.14,Charlotte,772.0
174950.0,2,1.0,0.35,Charlotte,870.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
375000.0,3,2.0,0.42,Charlotte,1741.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
340000.0,4,3.0,0.1,Charlotte,1856.0
230000.0,2,2.0,0.03,Charlotte,1104.0
210000.0,2,3.0,0.03,Charlotte,1332.0
329000.0,3,3.0,0.32,Charlotte,1650.0
335000.0,2,1.0,0.2,Charlotte,871.0
460000.0,3,2.0,0.5,Charlotte,1807.0
350000.0,3,2.0,0.23,Charlotte,1625.0
350000.0,3,3.0,0.11,Charlotte,1804.0
517205.0,3,3.0,0.14,Charlotte,2281.0
336900.0,3,3.0,0.31,Charlotte,1541.0
349900.0,3,4.0,0.3,Charlotte,2064.0
385000.0,3,3.0,0.14,Charlotte,1974.0
330000.0,3,2.0,0.4,Charlotte,1566.0
495000.0,4,2.0,0.28,Charlotte,1479.0
355000.0,4,3.0,0.21,Charlotte,2630.0
1250000.0,3,3.0,0.7,Charlotte,2141.0
175000.0,2,1.0,0.81,Charlotte,918.0
325000.0,4,3.0,0.32,Charlotte,2199.0
299900.0,3,3.0,0.1,Charlotte,1926.0
348000.0,3,2.0,0.35,Charlotte,1950.0
365000.0,4,2.0,0.26,Charlotte,1910.0
238900.0,3,2.0,0.29,Charlotte,914.0
285000.0,3,3.0,0.09,Charlotte,1921.0
266000.0,3,1.0,0.3,Charlotte,1263.0
149900.0,1,1.0,0.04,Charlotte,814.0
275000.0,3,1.0,0.16,Charlotte,834.0
280000.0,5,3.0,0.17,Charlotte,1964.0
279950.0,4,2.0,0.53,Charlotte,2922.0
255000.0,3,2.0,0.48,Charlotte,1128.0
280000.0,3,1.0,0.27,Charlotte,925.0
350000.0,3,2.0,0.26,Charlotte,1260.0
350000.0,4,3.0,0.28,Charlotte,2321.0
434000.0,3,3.0,0.04,Charlotte,2262.0
389900.0,4,3.0,0.28,Charlotte,2769.0
320000.0,3,2.0,0.33,Charlotte,1470.0
300000.0,4,3.0,0.25,Charlotte,2160.0
485000.0,3,2.0,0.39,Charlotte,1551.0
339900.0,3,3.0,0.04,Charlotte,2393.0
359500.0,3,3.0,0.04,Charlotte,1612.0
365000.0,3,2.0,0.48,Charlotte,1592.0
795000.0,4,3.0,0.52,Charlotte,2719.0
625000.0,3,2.0,0.46,Charlotte,2542.0
349500.0,3,2.0,0.81,Charlotte,1350.0
199900.0,3,2.0,0.26,Charlotte,1385.0
225000.0,3,3.0,0.02,Charlotte,1431.0
325000.0,3,2.0,0.27,Charlotte,1634.0
799000.0,4,3.0,0.46,Charlotte,2894.0
469000.0,4,3.0,0.04,Charlotte,2522.0
407000.0,4,2.0,0.42,Charlotte,1943.0
229900.0,2,1.0,0.76,Charlotte,1148.0
509975.0,4,3.0,0.08,Charlotte,2360.0
369000.0,2,2.0,0.17,Charlotte,913.0
275000.0,4,3.0,0.2,Charlotte,1705.0
369000.0,4,3.0,0.27,Charlotte,2136.0
270000.0,3,3.0,0.07,Charlotte,1589.0
200000.0,2,2.0,0.03,Charlotte,1300.0
426000.0,3,3.0,0.17,Charlotte,2304.0
327000.0,3,3.0,0.34,Charlotte,2115.0
400000.0,4,3.0,0.3,Charlotte,3004.0
315000.0,2,1.0,0.17,Charlotte,738.0
350000.0,3,2.0,0.29,Charlotte,1230.0
1150000.0,4,4.0,0.51,Charlotte,3741.0
399000.0,4,3.0,0.71,Charlotte,2240.0
289000.0,4,2.0,0.35,Charlotte,1552.0
339900.0,3,3.0,0.39,Charlotte,1696.0
350000.0,3,1.0,0.4,Charlotte,1113.0
439900.0,4,3.0,0.18,Charlotte,3050.0
295000.0,3,2.0,0.24,Charlotte,1359.0
307000.0,3,2.0,0.24,Charlotte,1200.0
237200.0,3,3.0,0.4,Charlotte,1366.0
349999.0,4,2.0,0.35,Charlotte,1637.0
199900.0,2,1.0,0.24,Charlotte,993.0
425000.0,3,2.0,0.3,Charlotte,1714.0
935000.0,4,4.0,0.24,Charlotte,3044.0
350000.0,4,2.0,0.27,Charlotte,2183.0
430000.0,2,1.0,0.25,Charlotte,1080.0
565000.0,3,4.0,0.04,Charlotte,1895.0
599900.0,4,2.0,0.23,Charlotte,1778.0
229000.0,3,2.0,0.2,Charlotte,1114.0
245500.0,3,2.0,0.17,Charlotte,1166.0
730000.0,5,4.0,0.51,Charlotte,3840.0
485000.0,3,2.0,0.44,Charlotte,2212.0
285000.0,3,3.0,0.15,Charlotte,2055.0
352000.0,4,3.0,0.18,Charlotte,2363.0
1149900.0,3,3.0,0.17,Charlotte,2592.0
295000.0,3,2.0,0.21,Charlotte,1602.0
491000.0,3,2.0,0.4,Charlotte,1875.0
434000.0,3,2.0,0.3,Charlotte,1582.0
335000.0,2,1.0,0.13,Charlotte,935.0
359900.0,4,2.0,0.23,Charlotte,954.0
263000.0,3,2.0,0.24,Charlotte,1122.0
377000.0,3,2.0,0.17,Charlotte,1797.0
195000.0,2,2.0,0.25,Charlotte,1155.0
225000.0,3,2.0,0.03,Charlotte,1407.0
245000.0,3,1.0,0.28,Charlotte,980.0
329900.0,3,2.0,0.45,Charlotte,1530.0
515000.0,5,5.0,0.2,Charlotte,3556.0
239900.0,2,1.0,0.17,Charlotte,938.0
264900.0,3,3.0,0.1,Charlotte,1550.0
295000.0,3,2.0,0.4,Charlotte,1080.0
299000.0,3,2.0,0.74,Charlotte,1223.0
375000.0,3,3.0,0.05,Charlotte,1859.0
1895000.0,4,5.0,0.34,Charlotte,6114.0
380000.0,3,2.0,0.22,Charlotte,2080.0
315000.0,3,3.0,0.14,Charlotte,1762.0
519752.0,2,3.0,0.03,Charlotte,1357.0
649000.0,4,4.0,0.49,Charlotte,2964.0
425000.0,8,3.0,1.01,Charlotte,3071.0
330000.0,3,3.0,0.14,Charlotte,2380.0
230000.0,3,2.0,0.33,Charlotte,1546.0
1275000.0,5,3.0,0.22,Charlotte,3291.0
645000.0,4,3.0,0.26,Charlotte,3166.0
540000.0,3,3.0,0.3,Charlotte,2369.0
214900.0,3,3.0,0.1,Charlotte,1215.0
415000.0,3,2.0,0.47,Charlotte,1682.0
250000.0,2,1.0,0.34,Charlotte,931.0
392000.0,4,3.0,0.34,Charlotte,2351.0
305000.0,3,3.0,0.14,Charlotte,1737.0
260000.0,3,2.0,0.16,Charlotte,1136.0
319900.0,3,2.0,0.49,Charlotte,1362.0
324900.0,4,2.0,0.24,Charlotte,1452.0
480000.0,3,2.0,0.27,Charlotte,1450.0
595000.0,4,3.0,0.37,Charlotte,2574.0
350000.0,3,2.0,0.36,Charlotte,1422.0
299999.0,3,1.0,0.25,Charlotte,1139.0
325000.0,2,1.0,0.23,Charlotte,1106.0
